workspace,path,upstreamChange,upstreamSourcePath,upstreamTargetPath,importResolvedPath,currentResolvedPath,importRelation,currentRelation,changedSinceImport,baseExists,targetExists,importExists,currentExists,baseSha256,targetSha256,importSha256,currentSha256
ai,src/providers/xiaomi-token-plan-cn.models.ts,M,packages/ai/src/providers/xiaomi-token-plan-cn.models.ts,packages/ai/src/providers/xiaomi-token-plan-cn.models.ts,pi/ai/src/providers/xiaomi-token-plan-cn.models.ts,pi/ai/src/providers/xiaomi-token-plan-cn.models.ts,diverged,diverged,false,true,true,true,true,81ee2d00faeab39d99dc46aeb1bdd059df5b4d4742b9657912c41ffc294b5502,65b58164a904b955a01177491559e75b667739621fed5301a018e0609db7e578,2a046b0f692cfab78f872f0ce6de26fa33e7f908e1f90c5e041795c08be046fa,2a046b0f692cfab78f872f0ce6de26fa33e7f908e1f90c5e041795c08be046fa
ai,src/providers/xiaomi-token-plan-sgp.models.ts,M,packages/ai/src/providers/xiaomi-token-plan-sgp.models.ts,packages/ai/src/providers/xiaomi-token-plan-sgp.models.ts,pi/ai/src/providers/xiaomi-token-plan-sgp.models.ts,pi/ai/src/providers/xiaomi-token-plan-sgp.models.ts,diverged,diverged,false,true,true,true,true,738b83f835a602687555bc5b82aa4d62871cfaaacb4c8136dfe461c3526d74e0,c4cab3a86f442bbae03e338f48d75a8e5f7e35ed0e7f79e4649610c8a33d8681,4519c02118f2b7d5b096ee7a28a618335e44ff19eb169d11d953b5fc7cefbe27,4519c02118f2b7d5b096ee7a28a618335e44ff19eb169d11d953b5fc7cefbe27
ai,src/providers/xiaomi.models.ts,M,packages/ai/src/providers/xiaomi.models.ts,packages/ai/src/providers/xiaomi.models.ts,pi/ai/src/providers/xiaomi.models.ts,pi/ai/src/providers/xiaomi.models.ts,exact_target,exact_target,false,true,true,true,true,0501b900f25e9b3cb75d88eef8131bfc7ba5bb90ae1fd0a6ac363ada9a0b1d9d,d12a8f73a84d2100ce501ec30aca0301574ad6f609295b6cf6a86d75ecc1a301,d12a8f73a84d2100ce501ec30aca0301574ad6f609295b6cf6a86d75ecc1a301,d12a8f73a84d2100ce501ec30aca0301574ad6f609295b6cf6a86d75ecc1a301
ai,src/providers/zai-coding-cn.models.ts,M,packages/ai/src/providers/zai-coding-cn.models.ts,packages/ai/src/providers/zai-coding-cn.models.ts,pi/ai/src/providers/zai-coding-cn.models.ts,pi/ai/src/providers/zai-coding-cn.models.ts,exact_base,exact_base,false,true,true,true,true,5eacc642550de1e803165f49cd9fbf92a4cb7d3a1eed34d0bbabbcd8d9c65d89,233beed76524567375c8343ffc63868c48ff1a5a53544307fa99aa3bfcb06b6e,5eacc642550de1e803165f49cd9fbf92a4cb7d3a1eed34d0bbabbcd8d9c65d89,5eacc642550de1e803165f49cd9fbf92a4cb7d3a1eed34d0bbabbcd8d9c65d89
ai,src/providers/zai.models.ts,M,packages/ai/src/providers/zai.models.ts,packages/ai/src/providers/zai.models.ts,pi/ai/src/providers/zai.models.ts,pi/ai/src/providers/zai.models.ts,exact_base,exact_base,false,true,true,true,true,70c44baf68c0cfe456554016236991f08813d6c842eb3eb9c97a17dcfc2f55a3,234a3c9afd561c7d7ecb4e7754ba3cb3d9dd1727659cc5b744deec3604ddc451,70c44baf68c0cfe456554016236991f08813d6c842eb3eb9c97a17dcfc2f55a3,70c44baf68c0cfe456554016236991f08813d6c842eb3eb9c97a17dcfc2f55a3
ai,src/types.ts,M,packages/ai/src/types.ts,packages/ai/src/types.ts,pi/ai/src/types.ts,pi/ai/src/types.ts,exact_base,diverged,true,true,true,true,true,0ab84ec4dc187a1d6b39634c2ea8b6032efb09fdc04ff92d6c3b1e00b92ac59e,f689b370104c9c8a2d38ab6e0618eb86109e00a0f0ff53bc1eaff13756f97056,0ab84ec4dc187a1d6b39634c2ea8b6032efb09fdc04ff92d6c3b1e00b92ac59e,b71b67755c9ed5ec7387454a9c1b060aa4671fd9932cb3c4ccf37c72b952a060
ai,src/utils/deferred-tools.ts,A,packages/ai/src/utils/deferred-tools.ts,packages/ai/src/utils/deferred-tools.ts,pi/ai/src/utils/deferred-tools.ts,pi/ai/src/utils/deferred-tools.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,cab1dbf6c0b40a64e2db3079dd3efa23786ad4cdae64abdedc04b1088a301d65,,
ai,src/utils/error-body.ts,A,packages/ai/src/utils/error-body.ts,packages/ai/src/utils/error-body.ts,pi/ai/src/utils/error-body.ts,pi/ai/src/utils/error-body.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,db69ea6e238e2c6755ce3da7b39467da8013d3c22745c910d845805bd841e824,,
ai,src/utils/estimate.ts,A,packages/ai/src/utils/estimate.ts,packages/ai/src/utils/estimate.ts,pi/ai/src/utils/estimate.ts,pi/ai/src/utils/estimate.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,8334f683185cc11d7e867f30963dfc4b9d89c3db79e852364e89a24cb89b316a,,
ai,src/utils/oauth/index.ts,D,packages/ai/src/utils/oauth/index.ts,packages/ai/src/utils/oauth/index.ts,pi/ai/src/utils/oauth/index.ts,pi/ai/src/utils/oauth/index.ts,exact_base,exact_base,false,true,false,true,true,3ed7947a32105c9a3ff599e427241512d4fb612293728f1fd33a023d8576086f,,3ed7947a32105c9a3ff599e427241512d4fb612293728f1fd33a023d8576086f,3ed7947a32105c9a3ff599e427241512d4fb612293728f1fd33a023d8576086f
ai,src/utils/oauth/load.ts,D,packages/ai/src/utils/oauth/load.ts,packages/ai/src/utils/oauth/load.ts,pi/ai/src/utils/oauth/load.ts,pi/ai/src/utils/oauth/load.ts,exact_base,exact_base,false,true,false,true,true,0822b86d42ce99cac7c310ba79b58a284efd2df6f6e58fb6adbb071d0761900f,,0822b86d42ce99cac7c310ba79b58a284efd2df6f6e58fb6adbb071d0761900f,0822b86d42ce99cac7c310ba79b58a284efd2df6f6e58fb6adbb071d0761900f
ai,src/utils/oauth/types.ts,D,packages/ai/src/utils/oauth/types.ts,packages/ai/src/utils/oauth/types.ts,pi/ai/src/utils/oauth/types.ts,pi/ai/src/utils/oauth/types.ts,exact_base,exact_base,false,true,false,true,true,f651cfd04109a1bb0b2c590a443adf7b380077c3840d1ac7fad77db70e9dc53e,,f651cfd04109a1bb0b2c590a443adf7b380077c3840d1ac7fad77db70e9dc53e,f651cfd04109a1bb0b2c590a443adf7b380077c3840d1ac7fad77db70e9dc53e
ai,src/utils/overflow.ts,M,packages/ai/src/utils/overflow.ts,packages/ai/src/utils/overflow.ts,pi/ai/src/utils/overflow.ts,pi/ai/src/utils/overflow.ts,exact_base,diverged,true,true,true,true,true,a9b792dc7a1a6a69dd2a4546fc18ce9c9e3014be335372a121be2b784d75329b,60505ce27e374c6f489b91ed126e3c227c1a09221826bcb9d36faf66c86d8417,a9b792dc7a1a6a69dd2a4546fc18ce9c9e3014be335372a121be2b784d75329b,1f9cc111d773bd49d42af7357924ae01a977634fa81353c36e6adeb0f8be04c4
ai,src/utils/retry.ts,A,packages/ai/src/utils/retry.ts,packages/ai/src/utils/retry.ts,pi/ai/src/utils/retry.ts,pi/ai/src/utils/retry.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,5a490a9f90b349b5294466dca98dd04648e7679b322a055438381b0ed2ecee20,,
ai,src/utils/validation.ts,M,packages/ai/src/utils/validation.ts,packages/ai/src/utils/validation.ts,pi/ai/src/utils/validation.ts,pi/ai/src/utils/validation.ts,exact_base,exact_base,false,true,true,true,true,2bc7915096c521ead7fdb72051ec9f14c28de92909c519924960db8210022d4a,6af9f8687ae3598217db6157c1acaa73d53229277c43f789f99e96fb12e42d24,2bc7915096c521ead7fdb72051ec9f14c28de92909c519924960db8210022d4a,2bc7915096c521ead7fdb72051ec9f14c28de92909c519924960db8210022d4a
ai,test/anthropic-adaptive-thinking-models.test.ts,M,packages/ai/test/anthropic-adaptive-thinking-models.test.ts,packages/ai/test/anthropic-adaptive-thinking-models.test.ts,pi/ai/test/anthropic-adaptive-thinking-models.test.ts,pi/ai/test/anthropic-adaptive-thinking-models.test.ts,exact_base,diverged,true,true,true,true,true,83577a501a3e9f9f5693b19e02a1dc0d23d2980bd70699a2da382babc4a8aa48,4a063dcacbe7f7bf614bc81b822b3dfcebc4041dd0efd92402333007e7bb454f,83577a501a3e9f9f5693b19e02a1dc0d23d2980bd70699a2da382babc4a8aa48,b641afc56a3c1ccc1d9d508f0d379e7d2c3fe3e93ff91e5306e250144544f25f
ai,test/anthropic-eager-tool-input-e2e.test.ts,M,packages/ai/test/anthropic-eager-tool-input-e2e.test.ts,packages/ai/test/anthropic-eager-tool-input-e2e.test.ts,pi/ai/test/anthropic-eager-tool-input-e2e.test.ts,pi/ai/test/anthropic-eager-tool-input-e2e.test.ts,exact_base,exact_base,false,true,true,true,true,b1b9b7e728671482b89593790f8cff931285ec7f7091d129a0fd98046aa4dc31,eb688671b4b704daaff591b7fe02b7b9b4138553e710487ff64222d5ac6c1f63,b1b9b7e728671482b89593790f8cff931285ec7f7091d129a0fd98046aa4dc31,b1b9b7e728671482b89593790f8cff931285ec7f7091d129a0fd98046aa4dc31
ai,test/anthropic-empty-thinking-signature-compat.test.ts,M,packages/ai/test/anthropic-empty-thinking-signature-compat.test.ts,packages/ai/test/anthropic-empty-thinking-signature-compat.test.ts,pi/ai/test/anthropic-empty-thinking-signature-compat.test.ts,pi/ai/test/anthropic-empty-thinking-signature-compat.test.ts,exact_base,exact_base,false,true,true,true,true,388072d21dec34a78865ada856cba22d2dd991a8a76f1dd22d81010a0b509596,6874cf55f071963c4c6a6bf91c62ebdf30f43a1e6ebf7160cb4021ce282b9949,388072d21dec34a78865ada856cba22d2dd991a8a76f1dd22d81010a0b509596,388072d21dec34a78865ada856cba22d2dd991a8a76f1dd22d81010a0b509596
ai,test/anthropic-long-cache-retention-e2e.test.ts,M,packages/ai/test/anthropic-long-cache-retention-e2e.test.ts,packages/ai/test/anthropic-long-cache-retention-e2e.test.ts,pi/ai/test/anthropic-long-cache-retention-e2e.test.ts,pi/ai/test/anthropic-long-cache-retention-e2e.test.ts,exact_base,exact_base,false,true,true,true,true,95ffa25b7aee3e84f1293dd0da724281f442dcbdfb4ff30ecf3b5dd4d933bff3,21e093fb3d734a1b19656b4820cc39f02d3ce3720cbd283b5e7c9e13e57668f9,95ffa25b7aee3e84f1293dd0da724281f442dcbdfb4ff30ecf3b5dd4d933bff3,95ffa25b7aee3e84f1293dd0da724281f442dcbdfb4ff30ecf3b5dd4d933bff3
ai,test/anthropic-oauth.test.ts,M,packages/ai/test/anthropic-oauth.test.ts,packages/ai/test/anthropic-oauth.test.ts,pi/ai/test/anthropic-oauth.test.ts,pi/ai/test/anthropic-oauth.test.ts,exact_base,exact_base,false,true,true,true,true,9065cb496659c146190836d6a8df089747a3108ee15c96d5a4abf2f9093f07c3,ea8bcd6a1cb555ce09f53afa5882c6b9686bc7fa3efbcf03c6fccbc4960a065c,9065cb496659c146190836d6a8df089747a3108ee15c96d5a4abf2f9093f07c3,9065cb496659c146190836d6a8df089747a3108ee15c96d5a4abf2f9093f07c3
ai,test/anthropic-sse-parsing.test.ts,M,packages/ai/test/anthropic-sse-parsing.test.ts,packages/ai/test/anthropic-sse-parsing.test.ts,pi/ai/test/anthropic-sse-parsing.test.ts,pi/ai/test/anthropic-sse-parsing.test.ts,exact_base,exact_base,false,true,true,true,true,85447d70179ef8dd646d2bc48bb55d7cbf99016bfa196a5469a8213a1b239f9c,42ddf157cfbf48e6168c22fb7c094dc16fdd6fdc3c9b7c1896a5714f257ab8ed,85447d70179ef8dd646d2bc48bb55d7cbf99016bfa196a5469a8213a1b239f9c,85447d70179ef8dd646d2bc48bb55d7cbf99016bfa196a5469a8213a1b239f9c
ai,test/anthropic-thinking-disable.test.ts,M,packages/ai/test/anthropic-thinking-disable.test.ts,packages/ai/test/anthropic-thinking-disable.test.ts,pi/ai/test/anthropic-thinking-disable.test.ts,pi/ai/test/anthropic-thinking-disable.test.ts,exact_base,exact_base,false,true,true,true,true,f2f3655dc6911f024d33aafbc1e8b9078f123b9c25be2eb4bb0acaab6e2dceba,dc9f94f9df2b2f57aabb47b33dbd94de7c6da776719ada066606a232ae6eabc8,f2f3655dc6911f024d33aafbc1e8b9078f123b9c25be2eb4bb0acaab6e2dceba,f2f3655dc6911f024d33aafbc1e8b9078f123b9c25be2eb4bb0acaab6e2dceba
ai,test/azure-openai-base-url.test.ts,M,packages/ai/test/azure-openai-base-url.test.ts,packages/ai/test/azure-openai-base-url.test.ts,pi/ai/test/azure-openai-base-url.test.ts,pi/ai/test/azure-openai-base-url.test.ts,exact_target,diverged,true,true,true,true,true,3472580e0b73024eff0e49d5958a496365dbd809e7665ab5839bb7d1f57cb667,5ae4a2f1c9213c4329d93663a44a5a06d5ee30d8ea20a0d8041ca3c38c1d29f3,5ae4a2f1c9213c4329d93663a44a5a06d5ee30d8ea20a0d8041ca3c38c1d29f3,ff73e39b1ef487079e4016273526bd80952400a1705b5a43384c694fdb3581ea
ai,test/azure-openai-responses-reasoning-replay.test.ts,A,packages/ai/test/azure-openai-responses-reasoning-replay.test.ts,packages/ai/test/azure-openai-responses-reasoning-replay.test.ts,pi/ai/test/azure-openai-responses-reasoning-replay.test.ts,pi/ai/test/azure-openai-responses-reasoning-replay.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,c074ebbeb721953410525c43826dbc47a023e15a7ddd5d3b148d3880bc3eb645,,
ai,test/bedrock-endpoint-resolution.test.ts,M,packages/ai/test/bedrock-endpoint-resolution.test.ts,packages/ai/test/bedrock-endpoint-resolution.test.ts,pi/ai/test/bedrock-endpoint-resolution.test.ts,pi/ai/test/bedrock-endpoint-resolution.test.ts,exact_base,exact_base,false,true,true,true,true,6754ad1bd2148d44a2737c13968515a027145941b832edb041651b8d1c639ea5,256644a52f42da4000520be9bb97f72bb996c2805650118e020d2d065d9c99aa,6754ad1bd2148d44a2737c13968515a027145941b832edb041651b8d1c639ea5,6754ad1bd2148d44a2737c13968515a027145941b832edb041651b8d1c639ea5
ai,test/bedrock-thinking-payload.test.ts,M,packages/ai/test/bedrock-thinking-payload.test.ts,packages/ai/test/bedrock-thinking-payload.test.ts,pi/ai/test/bedrock-thinking-payload.test.ts,pi/ai/test/bedrock-thinking-payload.test.ts,exact_base,exact_base,false,true,true,true,true,022359126b220bb2520ec38a4f0b6ad7924a9413ddda5c9e49df1c16546309d6,0a9ac34ec7694ee32e1da4ab07a96811748c04746b1e5da8e8553955d22253e9,022359126b220bb2520ec38a4f0b6ad7924a9413ddda5c9e49df1c16546309d6,022359126b220bb2520ec38a4f0b6ad7924a9413ddda5c9e49df1c16546309d6
ai,test/cloudflare-stream.test.ts,A,packages/ai/test/cloudflare-stream.test.ts,packages/ai/test/cloudflare-stream.test.ts,pi/ai/test/cloudflare-stream.test.ts,pi/ai/test/cloudflare-stream.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,4084fc082752688154e4c910a533284f611caa1e8d8ab3b0eb5490c242dc68b5,,
ai,test/codex-websocket-cached-probe.ts,M,packages/ai/test/codex-websocket-cached-probe.ts,packages/ai/test/codex-websocket-cached-probe.ts,pi/ai/test/codex-websocket-cached-probe.ts,pi/ai/test/codex-websocket-cached-probe.ts,exact_base,exact_base,false,true,true,true,true,42b2da95689f7d32602b86f1f0123939a8e49249eb39b206562f41ebc5e49315,9e0e9d5114021b94ce1930260ee9e80c8585a8fbe27851c20d69b75f96370008,42b2da95689f7d32602b86f1f0123939a8e49249eb39b206562f41ebc5e49315,42b2da95689f7d32602b86f1f0123939a8e49249eb39b206562f41ebc5e49315
ai,test/context-estimate.test.ts,A,packages/ai/test/context-estimate.test.ts,packages/ai/test/context-estimate.test.ts,pi/ai/test/context-estimate.test.ts,pi/ai/test/context-estimate.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,e2cd7ca0026cc365586da4b7700b4f612e904803b1b92c143568c8646427d958,,
ai,test/deferred-tools.test.ts,A,packages/ai/test/deferred-tools.test.ts,packages/ai/test/deferred-tools.test.ts,pi/ai/test/deferred-tools.test.ts,pi/ai/test/deferred-tools.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,4ba1270f68509f6176b17cb8058111dac1525abd33ea28d0254553eaeb048562,,
ai,test/error-body.test.ts,A,packages/ai/test/error-body.test.ts,packages/ai/test/error-body.test.ts,pi/ai/test/error-body.test.ts,pi/ai/test/error-body.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,4e33235038cc1acf06a90b9a62792d55b8f5417472f7d53d8996a8088c306dbf,,
ai,test/fireworks-models.test.ts,M,packages/ai/test/fireworks-models.test.ts,packages/ai/test/fireworks-models.test.ts,pi/ai/test/fireworks-models.test.ts,pi/ai/test/fireworks-models.test.ts,exact_base,exact_base,false,true,true,true,true,aaa44299072fde67a2a3d90d32217c5a7890f6e243ab07c48c9ea8c7bd57abc9,0c494409634bfc62524a4ba62ee1658a488948b533a49c61c8f7f5243a599273,aaa44299072fde67a2a3d90d32217c5a7890f6e243ab07c48c9ea8c7bd57abc9,aaa44299072fde67a2a3d90d32217c5a7890f6e243ab07c48c9ea8c7bd57abc9
ai,test/github-copilot-anthropic.test.ts,M,packages/ai/test/github-copilot-anthropic.test.ts,packages/ai/test/github-copilot-anthropic.test.ts,pi/ai/test/github-copilot-anthropic.test.ts,pi/ai/test/github-copilot-anthropic.test.ts,exact_base,exact_base,false,true,true,true,true,cf14283f31324cbb6ab654c86efc8782495f71923656e43e9255db34e107f59e,b0cf8c4cacca26cea120e4ea52296fadb6b86b22062fe3f333421bba88c761f8,cf14283f31324cbb6ab654c86efc8782495f71923656e43e9255db34e107f59e,cf14283f31324cbb6ab654c86efc8782495f71923656e43e9255db34e107f59e
ai,test/github-copilot-oauth.test.ts,M,packages/ai/test/github-copilot-oauth.test.ts,packages/ai/test/github-copilot-oauth.test.ts,pi/ai/test/github-copilot-oauth.test.ts,pi/ai/test/github-copilot-oauth.test.ts,exact_base,exact_base,false,true,true,true,true,2bc72d9a7529fb4b3871aef90c723567c70b4558f7dd0c38d7aaabd3a939844a,8feff47ea3d7c40d29f3f5b349c0601a0b84368e42a309b48cdb3f4246cc6b24,2bc72d9a7529fb4b3871aef90c723567c70b4558f7dd0c38d7aaabd3a939844a,2bc72d9a7529fb4b3871aef90c723567c70b4558f7dd0c38d7aaabd3a939844a
ai,test/images-models.test.ts,M,packages/ai/test/images-models.test.ts,packages/ai/test/images-models.test.ts,pi/ai/test/images-models.test.ts,pi/ai/test/images-models.test.ts,exact_base,diverged,true,true,true,true,true,86018bb0b57665e69a75b0d778d3269ef593268df84a11debbc05c28bea2689d,81e706c209a74725ef75d4b15271975039dba4281a55b7ee9f7a9c39c18b8a4a,86018bb0b57665e69a75b0d778d3269ef593268df84a11debbc05c28bea2689d,4a598f456f45cfd114f05f710a19cc1a1b41d4fcf8a14d17314062a11dafb70d
ai,test/lax-message-content.test.ts,A,packages/ai/test/lax-message-content.test.ts,packages/ai/test/lax-message-content.test.ts,pi/ai/test/lax-message-content.test.ts,pi/ai/test/lax-message-content.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,2a8ee2048658a1a0a2a8928cc9570c7db41ed295ca20b1d23098b70d4d39e196,,
ai,test/max-thinking.test.ts,A,packages/ai/test/max-thinking.test.ts,packages/ai/test/max-thinking.test.ts,pi/ai/test/max-thinking.test.ts,pi/ai/test/max-thinking.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,5a8af2f83653248d5d2cbbc41c35389c1b49cc4d0c047bbe974baa3ffa66879e,,
ai,test/models-runtime.test.ts,M,packages/ai/test/models-runtime.test.ts,packages/ai/test/models-runtime.test.ts,pi/ai/test/models-runtime.test.ts,pi/ai/test/models-runtime.test.ts,exact_base,exact_base,false,true,true,true,true,dfdff8fa4c549a0c9ebcdbec6e346d402dd6f05698916216c4feaf6377f348bd,dca491434d71b4f61d4359c5bdaade5da3e601539f7a4edbc8a9d23fcded4b32,dfdff8fa4c549a0c9ebcdbec6e346d402dd6f05698916216c4feaf6377f348bd,dfdff8fa4c549a0c9ebcdbec6e346d402dd6f05698916216c4feaf6377f348bd
ai,test/oauth-auth.test.ts,M,packages/ai/test/oauth-auth.test.ts,packages/ai/test/oauth-auth.test.ts,pi/ai/test/oauth-auth.test.ts,pi/ai/test/oauth-auth.test.ts,exact_base,exact_base,false,true,true,true,true,a3d5687c9d83e99e456e2899525dbd8d63c543b40ec98b59a0c0a53c2d26e962,82fe52a47404404e5e56953ee689c0e6c4c3203c3ab1c47b30a2a04e4c26577f,a3d5687c9d83e99e456e2899525dbd8d63c543b40ec98b59a0c0a53c2d26e962,a3d5687c9d83e99e456e2899525dbd8d63c543b40ec98b59a0c0a53c2d26e962
ai,test/oauth-device-code.test.ts,M,packages/ai/test/oauth-device-code.test.ts,packages/ai/test/oauth-device-code.test.ts,pi/ai/test/oauth-device-code.test.ts,pi/ai/test/oauth-device-code.test.ts,exact_base,exact_base,false,true,true,true,true,478abb83b91144eb6d7f2962cff46e4065f6155859be75ec2ac69bd8a5de4c2c,8b93fea0be2231ff2eda02cc290833907ab088e8a6557bc612700f73bb083a85,478abb83b91144eb6d7f2962cff46e4065f6155859be75ec2ac69bd8a5de4c2c,478abb83b91144eb6d7f2962cff46e4065f6155859be75ec2ac69bd8a5de4c2c
ai,test/oauth.ts,M,packages/ai/test/oauth.ts,packages/ai/test/oauth.ts,pi/ai/test/oauth.ts,pi/ai/test/oauth.ts,exact_base,exact_base,false,true,true,true,true,de4589242030c178b3e28880c0b88e325ff13c3be6fbfd053858bace680b3c3b,c350c4d1d9884fffb10e99df6f3e36640b0690d385b6938bffeddea3e45ee0bf,de4589242030c178b3e28880c0b88e325ff13c3be6fbfd053858bace680b3c3b,de4589242030c178b3e28880c0b88e325ff13c3be6fbfd053858bace680b3c3b
ai,test/openai-codex-oauth.test.ts,M,packages/ai/test/openai-codex-oauth.test.ts,packages/ai/test/openai-codex-oauth.test.ts,pi/ai/test/openai-codex-oauth.test.ts,pi/ai/test/openai-codex-oauth.test.ts,exact_base,exact_base,false,true,true,true,true,d12ff0d430e5ee6746bb13e97e722ea7af2d8317d3f1e5e54ac5061a4fca40b0,c32b787aba5093697a718090171458c91763ecf857c5035de8366e7016316cd4,d12ff0d430e5ee6746bb13e97e722ea7af2d8317d3f1e5e54ac5061a4fca40b0,d12ff0d430e5ee6746bb13e97e722ea7af2d8317d3f1e5e54ac5061a4fca40b0
ai,test/openai-codex-stream.test.ts,M,packages/ai/test/openai-codex-stream.test.ts,packages/ai/test/openai-codex-stream.test.ts,pi/ai/test/openai-codex-stream.test.ts,pi/ai/test/openai-codex-stream.test.ts,exact_base,diverged,true,true,true,true,true,c660d3f0522c638aafc880b8f959407abbbf7cd1931351873c93cdde2caa7553,8cdb917865de9030b8dafd11590b2ee5f12f00abd0c81f0555f970cf8efbba4b,c660d3f0522c638aafc880b8f959407abbbf7cd1931351873c93cdde2caa7553,fae8786071342933add7f2269d5ddbe9dc19897894c2b86cf3f652184b5494aa
ai,test/openai-completions-empty-tools.test.ts,M,packages/ai/test/openai-completions-empty-tools.test.ts,packages/ai/test/openai-completions-empty-tools.test.ts,pi/ai/test/openai-completions-empty-tools.test.ts,pi/ai/test/openai-completions-empty-tools.test.ts,exact_base,exact_base,false,true,true,true,true,a7be600b61725b53f55fbd5cefdbec69d61cddf2ece6d0ac107fb6f48be0e892,297bfae5c78453d3916c767ce00d73e09d77befec428bd1ffb9b9a2cadaf78c4,a7be600b61725b53f55fbd5cefdbec69d61cddf2ece6d0ac107fb6f48be0e892,a7be600b61725b53f55fbd5cefdbec69d61cddf2ece6d0ac107fb6f48be0e892
ai,test/openai-completions-prompt-cache.test.ts,M,packages/ai/test/openai-completions-prompt-cache.test.ts,packages/ai/test/openai-completions-prompt-cache.test.ts,pi/ai/test/openai-completions-prompt-cache.test.ts,pi/ai/test/openai-completions-prompt-cache.test.ts,exact_base,diverged,true,true,true,true,true,e244bbbfda9e8fb8e8b4526067e670179912592e97aa6dd947c3064fd6a3082d,8147da4ec5efb71f3f518ce7fb09812f1ddd718f54d6b84d68647c0dc3d10297,e244bbbfda9e8fb8e8b4526067e670179912592e97aa6dd947c3064fd6a3082d,d7559125be2e57ca070b12921d0f99876b3a98628202a27236831f49fe5d344e
ai,test/openai-completions-thinking-as-text.test.ts,M,packages/ai/test/openai-completions-thinking-as-text.test.ts,packages/ai/test/openai-completions-thinking-as-text.test.ts,pi/ai/test/openai-completions-thinking-as-text.test.ts,pi/ai/test/openai-completions-thinking-as-text.test.ts,exact_base,exact_base,false,true,true,true,true,125f206b0887d0ae9a7d6903689b6ab47d231660102f55966d727aacf94d4d71,88b196d428825be01b00a203a0179303621dee8fd92f9063e04d46af87dc9aff,125f206b0887d0ae9a7d6903689b6ab47d231660102f55966d727aacf94d4d71,125f206b0887d0ae9a7d6903689b6ab47d231660102f55966d727aacf94d4d71
ai,test/openai-completions-tool-choice.test.ts,M,packages/ai/test/openai-completions-tool-choice.test.ts,packages/ai/test/openai-completions-tool-choice.test.ts,pi/ai/test/openai-completions-tool-choice.test.ts,pi/ai/test/openai-completions-tool-choice.test.ts,exact_base,exact_base,false,true,true,true,true,aac93e9b507318957eb2af0703c1d54f6b40cb49647cdc9c504fa41b36250732,aaab8ddba01c0eb9a5d98828f4d46b45d7080e1ea2a743bb5ce407808967cdb5,aac93e9b507318957eb2af0703c1d54f6b40cb49647cdc9c504fa41b36250732,aac93e9b507318957eb2af0703c1d54f6b40cb49647cdc9c504fa41b36250732
ai,test/openai-completions-tool-result-images.test.ts,M,packages/ai/test/openai-completions-tool-result-images.test.ts,packages/ai/test/openai-completions-tool-result-images.test.ts,pi/ai/test/openai-completions-tool-result-images.test.ts,pi/ai/test/openai-completions-tool-result-images.test.ts,exact_base,exact_base,false,true,true,true,true,3183880d4a6dec370ea23ffdea51476d347f621cbe977354939800f918d1eaf1,bc1cd369452e5ace11cf120b7bda0af6f59f261230c26afa17d96b73e4d40104,3183880d4a6dec370ea23ffdea51476d347f621cbe977354939800f918d1eaf1,3183880d4a6dec370ea23ffdea51476d347f621cbe977354939800f918d1eaf1
ai,test/openai-responses-compat.test.ts,A,packages/ai/test/openai-responses-compat.test.ts,packages/ai/test/openai-responses-compat.test.ts,pi/ai/test/openai-responses-compat.test.ts,pi/ai/test/openai-responses-compat.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,ccdf32cade926cc7f59e900c71d753360ea664e1047df74f703dbb611a26ca49,,
ai,test/openai-responses-copilot-provider.test.ts,D,packages/ai/test/openai-responses-copilot-provider.test.ts,packages/ai/test/openai-responses-copilot-provider.test.ts,pi/ai/test/openai-responses-copilot-provider.test.ts,pi/ai/test/openai-responses-copilot-provider.test.ts,exact_base,diverged,true,true,false,true,true,61e3bf7c2ac87dea6a9fc18991d4366c9cb68bca03de444575d6a13279220a72,,61e3bf7c2ac87dea6a9fc18991d4366c9cb68bca03de444575d6a13279220a72,62be3e22c443e6d11fe46650d950d806aecdf90daa1b82c13fed6ae358766ea7
ai,test/openai-responses-empty-tool-result.test.ts,A,packages/ai/test/openai-responses-empty-tool-result.test.ts,packages/ai/test/openai-responses-empty-tool-result.test.ts,pi/ai/test/openai-responses-empty-tool-result.test.ts,pi/ai/test/openai-responses-empty-tool-result.test.ts,missing_target_addition,missing_target_addition,false,false,true,false,false,,81e85eb7b80c80b93c8eb0abc6dcd8c3e97e6b8bcadcbd2fccdb96ce5fe0ac48,,
